IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
1961949,1961939,2440,692,1369,606,20761,3621,136,2329,Наименование проекта1961949,Ивантеевка,2016-12-23,2,2016-12-28,NULL
1962429,1944531,NULL,692,1918,603,391056,3602,131,2346,Наименование проекта1962429,Липецк,NULL,2,NULL,NULL
1962989,1962985,1979,692,1671,611,3126344,3667,136,2328,Наименование проекта1962989,Дубна,NULL,2,NULL,NULL
1963910,1963635,NULL,692,1840,598,391056,3580,129,2327,Наименование проекта1963910,р.п. Каргаполье,NULL,2,NULL,NULL
1965343,1962571,2440,692,1633,601,3126344,3589,151,2331,Наименование проекта1965343,Тольятти,NULL,2,NULL,NULL
1967415,1962036,NULL,692,1550,618,391056,0,126,2377,Наименование проекта1967415,Красноярск,NULL,2,NULL,NULL
1979892,305568,2496,692,1949,606,277,3622,136,2332,Наименование проекта1979892,Москва,NULL,2,NULL,NULL
1981169,1980627,NULL,745,1278,598,391056,3584,162,2500,Наименование проекта1981169,Казань,NULL,2,NULL,2355698
1984661,1984657,NULL,693,1551,594,391056,3572,102,2335,Наименование проекта1984661,город Дятьково,NULL,2,NULL,NULL
1985113,1982609,2440,692,1445,598,20761,3582,139,2361,Наименование проекта1985113,Дзержинск,2017-06-29,2,2017-07-04,NULL
1988096,1988093,2440,692,1296,607,3126344,3644,136,2334,Наименование проекта1988096,Дубна,NULL,2,NULL,NULL
1990836,1979011,NULL,692,1844,591,391056,3563,104,2338,Наименование проекта1990836,г. Вязники,NULL,2,NULL,NULL
1994436,1984651,NULL,692,1066,607,391056,3641,152,2336,Наименование проекта1994436,Санкт-Петербург,NULL,2,NULL,NULL
1995219,1995215,1979,692,1476,607,391056,3644,141,2337,Наименование проекта1995219,Новосибирск,NULL,2,NULL,NULL
1995998,1995821,8320,692,1995,598,3126345,3580,162,2366,Наименование проекта1995998,Нижнекамск,2017-04-18,2,2017-04-20,NULL
1998579,1998576,1273,692,1415,611,277,3666,99,2723,Наименование проекта1998579,Нариманов,NULL,2,NULL,NULL
2001501,2001497,1273,692,1142,607,20761,3631,156,2345,Наименование проекта2001501,Екатеринбург,2016-12-26,2,2016-12-28,NULL
2002455,1990383,NULL,692,1476,603,391056,3601,143,2339,Наименование проекта2002455,г. Гай,NULL,2,NULL,NULL
2004349,2004299,NULL,692,1992,609,391056,3657,117,2360,Наименование проекта2004349,Малоярославец,NULL,2,NULL,NULL
2007697,2007693,1979,693,1176,604,391056,3610,156,2340,Наименование проекта2007697,Краснотурьинск,NULL,NULL,NULL,NULL
2011605,2004811,NULL,692,1625,602,391056,3597,156,2363,Наименование проекта2011605,город Ревда,NULL,2,NULL,NULL
